tree,site,country,type,month,cases,nonrecombinant
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,1,22.09973424,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,2,6.219241724,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,3,6.213401898,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,4,6.209045417,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,5,6.191788362,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,6,1.776413659,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,7,2.655539471,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,8,0.888122614,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,9,1.772115102,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,10,5.305875402,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,11,15.03425976,yes
RAxML_TreeTime_non_recombinant,Sor Trondelag,Norway,CoV2,12,25.63446234,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,1,5.033841361,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,2,11.66251804,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,3,6.66529355,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,4,3.334359256,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,5,1.6686106,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,6,3.332075947,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,7,3.332075947,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,8,1.669752254,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,9,3.332075947,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,10,15.00546312,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,11,26.6450269,yes
RAxML_TreeTime_non_recombinant,New York,USA,CoV2,12,18.31890708,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,1,21.39017392,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,2,12.57334468,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,3,8.320256456,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,4,5.624216398,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,5,4.824472308,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,6,4.659776426,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,7,4.659776426,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,8,0.711903262,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,9,1.657156013,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,10,2.448228689,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,11,8.915591229,yes
RAxML_TreeTime_non_recombinant,Stockholm,Sweden,CoV2,12,26.98078295,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,1,11.62579422,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,2,3.658972386,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,3,2.357924524,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,4,3.763339968,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,5,3.756211602,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,6,2.701576703,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,7,2.701576703,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,8,2.697098325,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,9,1.878151258,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,10,7.275632515,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,11,23.45530152,yes
RAxML_TreeTime_non_recombinant,South Korea,South Korea,CoV2,12,34.95129172,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,12,4.350759865,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,2,4.348986838,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,3,21.71309172,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,4,26.0647381,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,5,19.56037628,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,6,8.697973677,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,7,8.697973677,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,8,2.182840034,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,9,2.178362914,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,10,2.178362914,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,11,2.179249427,yes
RAxML_TreeTime_non_recombinant,Colorado,USA,CoV2,1,2.178362914,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,1,23.37166384,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,2,17.74218839,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,3,7.269951201,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,4,3.233473663,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,5,1.628434994,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,6,2.437798881,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,7,2.437798881,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,8,2.420851742,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,9,2.418562793,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,10,9.665997579,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,11,4.834374388,yes
RAxML_TreeTime_non_recombinant,Gothenburg,Sweden,CoV2,12,23.35973456,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,1,12.99998679,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,2,28.97419285,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,3,8.035230999,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,4,4.019409963,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,5,6.999149184,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,6,1.002845422,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,7,1.002845422,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,8,1.003614497,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,9,1.004712498,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,10,9.984511576,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,11,13.98286643,yes
RAxML_TreeTime_non_recombinant,Yamagata,Japan,CoV2,12,6.996610252,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,1,12.99998679,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,2,28.97419285,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,3,8.035230999,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,4,4.019409963,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,5,6.999149184,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,6,1.002845422,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,7,1.002845422,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,8,1.003614497,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,9,1.004712498,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,10,9.984511576,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,11,13.98286643,yes
RAxML_TreeTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,12,6.996610252,yes
